timestamp,symbol,price,entropy,pressure,nrg,regime,symmetry,slope,ret_3s,ret_8s,ret_21s,ret_55s,ret_89s
1768938911232,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911345,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911442,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911538,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911538,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938911538,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938911634,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938911634,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911634,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938911746,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911746,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938911746,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938911842,BTC,89750.50000000,0.5536,91.5051,7.8737,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911842,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938911842,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938911938,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938911938,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938911938,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912033,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912033,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912033,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912033,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912146,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912146,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912244,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912146,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912244,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912146,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912244,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912244,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912340,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912340,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912340,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912340,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912340,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912436,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912436,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912436,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912436,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912436,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912532,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938912532,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912532,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912532,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912532,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.04746596474573781)
1768938912532,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912645,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912645,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(0.0),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912645,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938912645,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912645,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938912645,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938912741,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938912645,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938912741,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938912645,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912741,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912741,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912741,BTC,89750.50000000,2.5785,-56.3694,32.8033,Compression,0.5000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912741,ATOM,2.31745000,3.3928,-13.7155,28.6601,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938912741,ETH,2998.30000000,3.3131,-17.0380,30.1057,Compression,0.5000,0.00000000,Some(-0.0050028349398174195),Some(-0.0050028349398174195),Some(0.003335223293181279),Some(-0.018343728112603205),Some(-0.05503118433780962)
1768938912741,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938912839,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938912839,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938912839,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938912839,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912839,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912839,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938912839,BTC,89750.50000000,2.1022,-87.2748,29.5900,Compression,0.5000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912839,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938912936,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938912936,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938912936,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938912936,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938912936,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938912936,BTC,89750.50000000,2.1022,-87.2748,29.5900,Compression,0.5000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938912936,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938912936,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913033,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913033,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938913033,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913033,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913033,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913033,BTC,89750.50000000,2.1022,-87.2748,29.5900,Compression,0.5000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913033,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913033,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913148,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913148,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913245,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913148,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913245,SOL,127.31500000,3.4310,21.2318,33.4310,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913148,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.003906010233755947),Some(-0.04575611988104322)
1768938913245,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.005022013157682593),Some(-0.04575611988104322)
1768938913148,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913245,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913148,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913245,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913148,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913245,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913148,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913245,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913245,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913342,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913342,SOL,127.31500000,3.4315,23.0320,34.2753,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913342,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.005022013157682593),Some(-0.04575611988104322)
1768938913342,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913342,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913342,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913342,ATOM,2.31745000,3.4869,-4.4456,18.5658,Compression,0.5000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913342,ETH,2998.15000000,3.2103,-0.7736,5.7793,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913437,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913437,SOL,127.31500000,3.4315,23.0320,34.2753,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913437,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.005022013157682593),Some(-0.049662130114786485)
1768938913437,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913437,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913437,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913437,ATOM,2.31745000,3.4869,-4.4456,18.5658,Oscillatory,1.0000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913437,APE,0.18903000,2.9576,17.5690,27.1455,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.10580331164365747),Some(0.05025657303072739)
1768938913437,ETH,2998.15000000,3.2103,-0.7736,5.7793,Ballistic,0.0000,-0.01026316,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913535,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913535,SOL,127.31500000,3.4315,23.0320,34.2753,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913535,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.005022013157682593),Some(-0.049662130114786485)
1768938913535,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913535,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913535,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913535,ATOM,2.31745000,3.4869,-4.4456,18.5658,Oscillatory,1.0000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913535,APE,0.18903000,2.9576,17.5690,27.1455,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.10580331164365747),Some(0.05025657303072739)
1768938913535,ETH,2998.15000000,3.2103,-0.7736,5.7793,Ballistic,0.0000,-0.01012987,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913633,AVAX,12.17550000,3.3453,-1.1558,8.0731,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.032852860252156675),Some(-0.04927929037822043)
1768938913633,SOL,127.31500000,3.4315,23.0320,34.2753,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(-0.07069080626792085)
1768938913633,BNB,896.05500000,2.7147,-4.3769,14.3460,Compression,0.5000,0.00000000,Some(-0.0011160029239266455),Some(-0.0011160029239266455),Some(0.0011160029239266455),Some(-0.005022013157682593),Some(-0.049662130114786485)
1768938913633,MATIC,0.00000000,0.0000,0.0000,0.0000,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.0),Some(0.0)
1768938913633,DYDX,0.16964500,2.9595,-5.8808,17.9324,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.005894662383217897),Some(0.02357864953285523),Some(-0.008841993574810485)
1768938913633,ATOM,2.31745000,3.4869,-4.4456,18.5658,Oscillatory,1.0000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
1768938913633,BTC,89750.50000000,2.1022,-87.2748,29.5900,Oscillatory,1.0000,0.00000000,Some(-0.0005570999604459027),Some(-0.004456799683567222),Some(-0.004456799683567222),Some(-0.006685199525350833),Some(-0.05236739628191486)
1768938913633,OP,0.30027000,2.7511,43.5369,32.8112,Compression,0.5000,0.00000000,Some(0.0),Some(0.006660672061799209),Some(0.029973024278142663),Some(0.019982016185416118),Some(-0.01665168015454424)
1768938913633,APE,0.18903000,2.9576,17.5690,27.1455,Compression,0.5000,0.00000000,Some(0.0),Some(0.0),Some(0.0),Some(0.10580331164365747),Some(0.05025657303072739)
1768938913633,ETH,2998.15000000,3.2103,-0.7736,5.7793,Ballistic,0.0000,-0.00990966,Some(0.0),Some(0.0),Some(0.008338475393159116),Some(-0.01334156062904245),Some(-0.05003085235895469)
1768938913745,ATOM,2.31745000,3.4869,-4.4456,18.5658,Oscillatory,1.0000,0.00000000,Some(-0.0021575438520737653),Some(0.0),Some(0.0),Some(0.0),Some(-0.049623508597811575)
